bank,lat,lng
3.0,30.498,105.283
3.0,30.498,105.303
2.0,30.498,105.443
2.0,30.498,105.463
26.0,30.498,105.563
50.0,30.498,105.583
27.0,30.498,105.603
3.0,30.498,105.623
2.0,30.498,106.20299999999999
11.0,30.498,106.64299999999999
2.0,30.498,106.663
2.0,30.498,106.68299999999999
2.0,30.498,106.70299999999999
2.0,30.498,106.743
3.0,30.498,106.823
12.0,30.498,106.883
12.0,30.498,106.90299999999999
3.0,30.498,107.243
3.0,30.498,107.26299999999999
3.0,30.498,107.883
2.0,30.518,103.42299999999999
3.0,30.518,103.463
3.0,30.518,103.48299999999999
4.0,30.518,103.603
6.0,30.518,103.62299999999999
3.0,30.518,103.68299999999999
3.0,30.518,103.70299999999999
2.0,30.518,103.883
2.0,30.518,103.963
2.0,30.518,103.98299999999999
2.0,30.518,104.00299999999999
26.0,30.518,104.04299999999999
40.0,30.518,104.06299999999999
10.0,30.518,104.083
2.0,30.518,104.203
3.0,30.518,104.823
3.0,30.518,104.843
2.0,30.518,104.943
2.0,30.518,105.203
2.0,30.518,105.423
5.0,30.518,105.543
40.0,30.518,105.563
49.0,30.518,105.583
10.0,30.518,105.603
7.0,30.518,105.623
2.0,30.518,105.943
2.0,30.518,105.963
2.0,30.518,106.023
2.0,30.518,106.043
4.0,30.518,106.42299999999999
21.0,30.518,106.443
4.0,30.518,106.463
2.0,30.518,106.50299999999999
2.0,30.518,106.523
2.0,30.518,106.603
3.0,30.518,106.62299999999999
5.0,30.518,106.64299999999999
2.0,30.518,106.70299999999999
2.0,30.518,106.723
2.0,30.518,106.743
7.0,30.518,106.803
7.0,30.518,106.823
3.0,30.518,106.84299999999999
2.0,30.518,107.04299999999999
2.0,30.518,107.06299999999999
2.0,30.518,107.083
2.0,30.518,107.243
2.0,30.518,107.48299999999999
2.0,30.518,107.50299999999999
4.0,30.518,107.64299999999999
4.0,30.518,107.663
2.0,30.538,103.42299999999999
3.0,30.538,103.68299999999999
3.0,30.538,103.76299999999999
3.0,30.538,103.78299999999999
2.0,30.538,103.84299999999999
2.0,30.538,103.883
4.0,30.538,103.963
8.0,30.538,103.98299999999999
9.0,30.538,104.00299999999999
5.0,30.538,104.023
18.0,30.538,104.04299999999999
54.0,30.538,104.06299999999999
34.0,30.538,104.083
5.0,30.538,104.103
6.0,30.538,104.243
12.0,30.538,104.263
2.0,30.538,104.843
2.0,30.538,105.403
2.0,30.538,105.423
6.0,30.538,105.543
30.0,30.538,105.563
18.0,30.538,105.583
5.0,30.538,105.603
4.0,30.538,105.743
4.0,30.538,105.763
2.0,30.538,105.963
3.0,30.538,105.983
3.0,30.538,106.003
3.0,30.538,106.34299999999999
3.0,30.538,106.363
14.0,30.538,106.42299999999999
40.0,30.538,106.443
21.0,30.538,106.463
2.0,30.538,106.603
3.0,30.538,106.62299999999999
5.0,30.538,106.64299999999999
2.0,30.538,106.76299999999999
2.0,30.538,106.78299999999999
2.0,30.538,107.34299999999999
2.0,30.538,107.363
2.0,30.538,107.48299999999999
2.0,30.538,107.50299999999999
2.0,30.538,107.56299999999999
2.0,30.538,107.583
2.0,30.538,107.64299999999999
3.0,30.558000000000003,103.50299999999999
10.0,30.558000000000003,103.523
18.0,30.558000000000003,103.90299999999999
42.0,30.558000000000003,103.92299999999999
10.0,30.558000000000003,103.943
8.0,30.558000000000003,103.963
13.0,30.558000000000003,103.98299999999999
18.0,30.558000000000003,104.00299999999999
11.0,30.558000000000003,104.023
19.0,30.558000000000003,104.04299999999999
63.0,30.558000000000003,104.06299999999999
40.0,30.558000000000003,104.083
14.0,30.558000000000003,104.103
3.0,30.558000000000003,104.163
7.0,30.558000000000003,104.183
5.0,30.558000000000003,104.203
26.0,30.558000000000003,104.243
49.0,30.558000000000003,104.263
28.0,30.558000000000003,104.283
3.0,30.558000000000003,104.603
3.0,30.558000000000003,104.623
2.0,30.558000000000003,104.783
2.0,30.558000000000003,104.903
3.0,30.558000000000003,105.523
4.0,30.558000000000003,105.543
4.0,30.558000000000003,105.563
3.0,30.558000000000003,105.603
3.0,30.558000000000003,106.003
3.0,30.558000000000003,106.28299999999999
2.0,30.558000000000003,106.323
2.0,30.558000000000003,106.34299999999999
3.0,30.558000000000003,106.363
2.0,30.558000000000003,106.443
2.0,30.558000000000003,107.14299999999999
2.0,30.558000000000003,107.163
2.0,30.558000000000003,107.34299999999999
2.0,30.558000000000003,107.363
2.0,30.558000000000003,107.583
2.0,30.558000000000003,107.803
2.0,30.558000000000003,107.823
2.0,30.57800000000001,103.26299999999999
2.0,30.57800000000001,103.28299999999999
2.0,30.57800000000001,103.303
14.0,30.57800000000001,103.50299999999999
35.0,30.57800000000001,103.523
19.0,30.57800000000001,103.54299999999999
2.0,30.57800000000001,103.62299999999999
2.0,30.57800000000001,103.64299999999999
3.0,30.57800000000001,103.863
3.0,30.57800000000001,103.883
21.0,30.57800000000001,103.90299999999999
45.0,30.57800000000001,103.92299999999999
11.0,30.57800000000001,103.943
10.0,30.57800000000001,103.963
17.0,30.57800000000001,103.98299999999999
13.0,30.57800000000001,104.00299999999999
5.0,30.57800000000001,104.023
31.0,30.57800000000001,104.04299999999999
65.0,30.57800000000001,104.06299999999999
29.0,30.57800000000001,104.083
8.0,30.57800000000001,104.103
2.0,30.57800000000001,104.123
2.0,30.57800000000001,104.143
5.0,30.57800000000001,104.163
12.0,30.57800000000001,104.183
6.0,30.57800000000001,104.203
17.0,30.57800000000001,104.243
26.0,30.57800000000001,104.263
7.0,30.57800000000001,104.283
2.0,30.57800000000001,104.783
2.0,30.57800000000001,104.803
2.0,30.57800000000001,104.883
2.0,30.57800000000001,104.903
4.0,30.57800000000001,105.223
25.0,30.57800000000001,105.243
13.0,30.57800000000001,105.263
5.0,30.57800000000001,105.523
2.0,30.57800000000001,105.603
3.0,30.57800000000001,105.623
2.0,30.57800000000001,105.683
2.0,30.57800000000001,105.703
2.0,30.57800000000001,105.743
2.0,30.57800000000001,105.863
2.0,30.57800000000001,105.883
4.0,30.57800000000001,105.903
4.0,30.57800000000001,105.923
3.0,30.57800000000001,106.063
3.0,30.57800000000001,106.083
3.0,30.57800000000001,106.28299999999999
2.0,30.57800000000001,106.90299999999999
2.0,30.57800000000001,106.92299999999999
2.0,30.57800000000001,107.083
2.0,30.57800000000001,107.103
2.0,30.57800000000001,107.14299999999999
4.0,30.57800000000001,107.54299999999999
2.0,30.57800000000001,107.68299999999999
2.0,30.57800000000001,107.70299999999999
2.0,30.57800000000001,107.90299999999999
3.0,30.59800000000001,103.50299999999999
22.0,30.59800000000001,103.523
2.0,30.59800000000001,103.54299999999999
2.0,30.59800000000001,103.583
2.0,30.59800000000001,103.603
3.0,30.59800000000001,103.883
8.0,30.59800000000001,103.90299999999999
8.0,30.59800000000001,103.92299999999999
2.0,30.59800000000001,103.943
10.0,30.59800000000001,103.963
31.0,30.59800000000001,103.98299999999999
27.0,30.59800000000001,104.00299999999999
4.0,30.59800000000001,104.023
26.0,30.59800000000001,104.04299999999999
79.0,30.59800000000001,104.06299999999999
68.0,30.59800000000001,104.083
29.0,30.59800000000001,104.103
16.0,30.59800000000001,104.123
15.0,30.59800000000001,104.143
6.0,30.59800000000001,104.163
3.0,30.59800000000001,104.183
3.0,30.59800000000001,104.203
2.0,30.59800000000001,104.303
2.0,30.59800000000001,104.323
2.0,30.59800000000001,104.483
2.0,30.59800000000001,104.583
2.0,30.59800000000001,104.603
11.0,30.59800000000001,105.223
19.0,30.59800000000001,105.243
4.0,30.59800000000001,105.263
3.0,30.59800000000001,105.363
4.0,30.59800000000001,105.463
2.0,30.59800000000001,105.503
2.0,30.59800000000001,105.523
2.0,30.59800000000001,105.703
2.0,30.59800000000001,105.743
2.0,30.59800000000001,105.763
2.0,30.59800000000001,106.68299999999999
2.0,30.59800000000001,106.70299999999999
2.0,30.59800000000001,106.78299999999999
2.0,30.59800000000001,106.92299999999999
4.0,30.59800000000001,107.083
2.0,30.59800000000001,107.103
3.0,30.59800000000001,107.18299999999999
3.0,30.59800000000001,107.20299999999999
3.0,30.59800000000001,107.363
7.0,30.59800000000001,107.54299999999999
6.0,30.59800000000001,107.56299999999999
2.0,30.59800000000001,107.90299999999999
2.0,30.59800000000001,107.92299999999999
2.0,30.59800000000001,108.023
2.0,30.618000000000002,103.42299999999999
5.0,30.618000000000002,103.443
4.0,30.618000000000002,103.463
3.0,30.618000000000002,103.583
4.0,30.618000000000002,103.64299999999999
29.0,30.618000000000002,103.663
24.0,30.618000000000002,103.68299999999999
4.0,30.618000000000002,103.70299999999999
12.0,30.618000000000002,103.90299999999999
11.0,30.618000000000002,103.92299999999999
4.0,30.618000000000002,103.943
13.0,30.618000000000002,103.963
46.0,30.618000000000002,103.98299999999999
43.0,30.618000000000002,104.00299999999999
38.0,30.618000000000002,104.023
84.0,30.618000000000002,104.04299999999999
139.0,30.618000000000002,104.06299999999999
114.0,30.618000000000002,104.083
55.0,30.618000000000002,104.103
21.0,30.618,104.123
21.0,30.618,104.143
15.0,30.618,104.163
4.0,30.618,104.183
2.0,30.618,104.303
2.0,30.618,104.483
2.0,30.618,104.583
2.0,30.618,104.603
5.0,30.618,104.723
5.0,30.618,104.743
2.0,30.618,104.783
2.0,30.618,104.803
2.0,30.618,104.943
2.0,30.618,104.963
4.0,30.618,105.043
4.0,30.618,105.063
2.0,30.618,105.103
3.0,30.618,105.143
3.0,30.618,105.163
3.0,30.618,105.363
2.0,30.618,105.403
2.0,30.618,105.423
2.0,30.618,105.443
5.0,30.618,105.463
2.0,30.618000000000002,106.18299999999999
3.0,30.618000000000002,106.523
3.0,30.618000000000002,106.54299999999999
4.0,30.618000000000002,106.603
4.0,30.618000000000002,106.62299999999999
3.0,30.618000000000002,106.76299999999999
3.0,30.618000000000002,106.78299999999999
2.0,30.618000000000002,106.84299999999999
2.0,30.618000000000002,106.863
2.0,30.618000000000002,107.103
3.0,30.618000000000002,107.18299999999999
3.0,30.618000000000002,107.363
3.0,30.618000000000002,107.54299999999999
3.0,30.618000000000002,107.56299999999999
3.0,30.618000000000002,107.603
2.0,30.618000000000002,107.84299999999999
6.0,30.638,103.64299999999999
36.0,30.638,103.663
32.0,30.638,103.68299999999999
5.0,30.638,103.70299999999999
3.0,30.638,103.803
3.0,30.638,103.823
2.0,30.638,103.84299999999999
2.0,30.638,103.863
2.0,30.638,103.90299999999999
3.0,30.638,103.92299999999999
5.0,30.638,103.943
12.0,30.638,103.963
33.0,30.638,103.98299999999999
55.0,30.638,104.00299999999999
111.0,30.638,104.023
129.0,30.638,104.04299999999999
133.0,30.638,104.06299999999999
136.0,30.638,104.083
102.0,30.638,104.103
32.0,30.638,104.123
12.0,30.638,104.143
14.0,30.638,104.163
13.0,30.638,104.183
2.0,30.638,104.203
3.0,30.638,104.223
3.0,30.638,104.243
4.0,30.638,104.303
5.0,30.638,104.323
3.0,30.638,104.343
5.0,30.638,104.723
5.0,30.638,104.743
2.0,30.638,104.783
2.0,30.638,104.803
3.0,30.638,104.883
2.0,30.638,104.903
2.0,30.638,104.963
5.0,30.638,105.043
5.0,30.638,105.063
2.0,30.638,105.123
4.0,30.638,105.423
2.0,30.638,105.443
3.0,30.638,105.643
3.0,30.638,105.903
3.0,30.638,105.923
2.0,30.638,106.083
2.0,30.638,106.103
2.0,30.638,106.18299999999999
2.0,30.638,106.20299999999999
2.0,30.638,106.243
2.0,30.638,106.303
2.0,30.638,106.323
3.0,30.638,106.523
3.0,30.638,106.54299999999999
2.0,30.638,106.62299999999999
2.0,30.638,106.70299999999999
2.0,30.638,106.723
2.0,30.638,106.84299999999999
2.0,30.638,106.863
3.0,30.638,107.583
3.0,30.638,107.603
2.0,30.638,107.84299999999999
2.0,30.638,107.863
2.0,30.658,103.583
3.0,30.658,103.603
2.0,30.658,103.663
3.0,30.658,103.743
6.0,30.658,103.76299999999999
3.0,30.658,103.78299999999999
3.0,30.658,103.803
2.0,30.658,103.823
3.0,30.658,103.863
2.0,30.658,103.883
19.0,30.658,103.963
34.0,30.658,103.98299999999999
85.0,30.658,104.00299999999999
103.0,30.658,104.023
116.0,30.658,104.04299999999999
168.0,30.658,104.06299999999999
161.0,30.658,104.083
124.0,30.658,104.103
47.0,30.658,104.123
11.0,30.658,104.143
11.0,30.658,104.163
13.0,30.658,104.183
4.0,30.658,104.203
4.0,30.658,104.223
4.0,30.658,104.243
2.0,30.658,104.323
2.0,30.658,104.543
3.0,30.658,104.883
5.0,30.658,105.423
5.0,30.658,105.443
3.0,30.658,105.623
3.0,30.658,105.643
3.0,30.658,105.903
3.0,30.658,105.923
2.0,30.658,106.14299999999999
2.0,30.658,106.163
2.0,30.658,106.223
2.0,30.658,106.243
3.0,30.658,106.463
3.0,30.658,106.48299999999999
2.0,30.658,106.62299999999999
2.0,30.658,106.70299999999999
2.0,30.658,106.723
2.0,30.658,107.26299999999999
2.0,30.658,107.28299999999999
2.0,30.658,107.663
3.0,30.658,107.68299999999999
3.0,30.658,107.70299999999999
5.0,30.658,107.76299999999999
20.0,30.658,107.78299999999999
26.0,30.658,107.803
3.0,30.658,107.963
3.0,30.658,107.98299999999999
2.0,30.678,103.383
2.0,30.678,103.40299999999999
3.0,30.678,103.603
3.0,30.678,103.743
3.0,30.678,103.76299999999999
6.0,30.678,103.78299999999999
3.0,30.678,103.803
17.0,30.678,103.823
29.0,30.678,103.84299999999999
22.0,30.678,103.863
10.0,30.678,103.883
2.0,30.678,103.92299999999999
16.0,30.678,103.943
30.0,30.678,103.963
36.0,30.678,103.98299999999999
99.0,30.678,104.00299999999999
123.0,30.678,104.023
125.0,30.678,104.04299999999999
137.0,30.678,104.06299999999999
108.0,30.678,104.083
77.0,30.678,104.103
52.0,30.678,104.123
15.0,30.678,104.143
4.0,30.678,104.163
2.0,30.678,104.543
3.0,30.678,104.623
3.0,30.678,104.643
3.0,30.678,104.703
2.0,30.678,104.983
2.0,30.678,105.003
2.0,30.678,105.183
3.0,30.678,105.203
2.0,30.678,105.723
2.0,30.678,105.743
2.0,30.678,106.14299999999999
2.0,30.678,106.163
3.0,30.678,106.76299999999999
3.0,30.678,106.78299999999999
2.0,30.678,106.883
3.0,30.678,106.963
3.0,30.678,107.12299999999999
3.0,30.678,107.14299999999999
2.0,30.678,107.26299999999999
2.0,30.678,107.443
2.0,30.678,107.463
3.0,30.678,107.62299999999999
3.0,30.678,107.64299999999999
29.0,30.678,107.78299999999999
25.0,30.678,107.803
3.0,30.678,107.823
2.0,30.698,103.68299999999999
3.0,30.698,103.70299999999999
2.0,30.698,103.78299999999999
4.0,30.698,103.803
39.0,30.698,103.823
49.0,30.698,103.84299999999999
18.0,30.698,103.863
4.0,30.698,103.883
5.0,30.698,103.92299999999999
6.0,30.698,103.943
18.0,30.698,103.963
20.0,30.698,103.98299999999999
41.0,30.698,104.00299999999999
74.0,30.698,104.023
77.0,30.698,104.04299999999999
74.0,30.698,104.06299999999999
56.0,30.698,104.083
49.0,30.698,104.103
12.0,30.698,104.123
2.0,30.698,104.143
10.0,30.698,104.163
9.0,30.698,104.183
4.0,30.698,104.543
4.0,30.698,104.563
3.0,30.698,104.623
3.0,30.698,104.643
3.0,30.698,104.683
3.0,30.698,104.703
2.0,30.698,104.983
2.0,30.698,105.223
2.0,30.698,105.243
2.0,30.698,105.803
2.0,30.698,105.823
2.0,30.698,105.863
2.0,30.698,105.883
2.0,30.698,106.40299999999999
3.0,30.698,106.54299999999999
3.0,30.698,106.56299999999999
3.0,30.698,106.76299999999999
3.0,30.698,106.78299999999999
2.0,30.698,106.883
3.0,30.698,106.963
2.0,30.698,107.26299999999999
2.0,30.698,107.28299999999999
3.0,30.698,107.64299999999999
5.0,30.718000000000004,103.62299999999999
2.0,30.718000000000004,103.64299999999999
2.0,30.718000000000004,103.68299999999999
2.0,30.718000000000004,103.70299999999999
3.0,30.718000000000004,103.823
7.0,30.718000000000004,103.84299999999999
2.0,30.718000000000004,103.863
2.0,30.718000000000004,103.883
2.0,30.718000000000004,103.90299999999999
2.0,30.718000000000004,103.92299999999999
8.0,30.718000000000004,103.963
21.0,30.718000000000004,103.98299999999999
20.0,30.718000000000004,104.00299999999999
26.0,30.718000000000004,104.023
42.0,30.718000000000004,104.04299999999999
33.0,30.718000000000004,104.06299999999999
20.0,30.718000000000004,104.083
21.0,30.718000000000004,104.103
6.0,30.718000000000004,104.123
3.0,30.718000000000004,104.163
3.0,30.718000000000004,104.183
5.0,30.718000000000004,104.263
5.0,30.718000000000004,104.283
10.0,30.718000000000004,104.543
12.0,30.718000000000004,104.563
2.0,30.718000000000004,104.583
3.0,30.718000000000004,105.063
3.0,30.718000000000004,105.083
5.0,30.718000000000004,105.403
7.0,30.718000000000004,105.423
2.0,30.718000000000004,105.463
2.0,30.718000000000004,105.483
2.0,30.718000000000004,105.863
2.0,30.718000000000004,105.903
2.0,30.718000000000004,105.923
2.0,30.718000000000004,106.12299999999999
2.0,30.718000000000004,106.14299999999999
2.0,30.718000000000004,106.303
2.0,30.718000000000004,106.323
2.0,30.718000000000004,106.383
2.0,30.718000000000004,106.40299999999999
9.0,30.718000000000004,107.20299999999999
11.0,30.718000000000004,107.223
2.0,30.718000000000004,107.26299999999999
2.0,30.718000000000004,107.28299999999999
4.0,30.738000000000003,103.523
3.0,30.738000000000003,103.54299999999999
4.0,30.738000000000003,103.62299999999999
4.0,30.738000000000003,103.64299999999999
4.0,30.738000000000003,103.76299999999999
4.0,30.738000000000003,103.78299999999999
3.0,30.738000000000003,103.823
2.0,30.738000000000003,103.84299999999999
3.0,30.738000000000003,103.90299999999999
3.0,30.738000000000003,103.92299999999999
2.0,30.738000000000003,103.943
8.0,30.738000000000003,103.963
12.0,30.738000000000003,103.98299999999999
3.0,30.738000000000003,104.00299999999999
6.0,30.738000000000003,104.023
10.0,30.738000000000003,104.04299999999999
8.0,30.738000000000003,104.06299999999999
2.0,30.738000000000003,104.083
2.0,30.738000000000003,104.103
2.0,30.738000000000003,104.143
2.0,30.738000000000003,104.203
4.0,30.738000000000003,104.263
4.0,30.738000000000003,104.283
4.0,30.738000000000003,104.383
4.0,30.738000000000003,104.403
2.0,30.738000000000003,104.923
2.0,30.738000000000003,104.943
3.0,30.738000000000003,105.083
2.0,30.738000000000003,105.163
2.0,30.738000000000003,105.303
7.0,30.738000000000003,105.403
8.0,30.738000000000003,105.423
2.0,30.738000000000003,105.463
2.0,30.738000000000003,105.483
3.0,30.738000000000003,105.603
3.0,30.738000000000003,105.623
3.0,30.738000000000003,105.703
2.0,30.738000000000003,105.863
2.0,30.738000000000003,105.923
2.0,30.738000000000003,105.943
3.0,30.738000000000003,106.043
7.0,30.738000000000003,106.063
3.0,30.738000000000003,106.083
2.0,30.738000000000003,106.40299999999999
2.0,30.738000000000003,106.42299999999999
3.0,30.738000000000003,106.78299999999999
3.0,30.738000000000003,106.803
3.0,30.738000000000003,107.18299999999999
44.0,30.738000000000003,107.20299999999999
37.0,30.738000000000003,107.223
4.0,30.738000000000003,107.243
3.0,30.738000000000003,107.26299999999999
3.0,30.738000000000003,107.50299999999999
3.0,30.738000000000003,107.523
2.0,30.738000000000003,107.823
2.0,30.738000000000003,107.84299999999999
4.0,30.75800000000001,103.523
4.0,30.75800000000001,103.76299999999999
5.0,30.75800000000001,103.78299999999999
2.0,30.75800000000001,103.84299999999999
5.0,30.75800000000001,103.92299999999999
9.0,30.75800000000001,103.943
23.0,30.75800000000001,103.963
20.0,30.75800000000001,103.98299999999999
5.0,30.75800000000001,104.00299999999999
4.0,30.75800000000001,104.023
15.0,30.75800000000001,104.04299999999999
16.0,30.75800000000001,104.06299999999999
6.0,30.75800000000001,104.083
4.0,30.75800000000001,104.103
3.0,30.75800000000001,104.123
2.0,30.75800000000001,104.143
2.0,30.75800000000001,104.163
4.0,30.75800000000001,104.383
4.0,30.75800000000001,104.403
2.0,30.75800000000001,104.623
2.0,30.75800000000001,104.643
3.0,30.75800000000001,104.763
3.0,30.75800000000001,104.783
4.0,30.75800000000001,104.923
4.0,30.75800000000001,104.943
2.0,30.75800000000001,105.003
2.0,30.75800000000001,105.143
2.0,30.75800000000001,105.163
3.0,30.75800000000001,105.303
3.0,30.75800000000001,105.323
7.0,30.75800000000001,105.683
17.0,30.75800000000001,105.703
15.0,30.75800000000001,105.723
2.0,30.75800000000001,105.943
5.0,30.75800000000001,106.043
26.0,30.75800000000001,106.063
28.0,30.75800000000001,106.083
2.0,30.75800000000001,106.103
2.0,30.75800000000001,106.40299999999999
2.0,30.75800000000001,106.42299999999999
2.0,30.75800000000001,106.523
2.0,30.75800000000001,106.54299999999999
2.0,30.75800000000001,106.883
2.0,30.75800000000001,106.90299999999999
2.0,30.75800000000001,107.04299999999999
2.0,30.75800000000001,107.06299999999999
3.0,30.75800000000001,107.18299999999999
9.0,30.75800000000001,107.20299999999999
2.0,30.75800000000001,107.223
3.0,30.75800000000001,107.243
2.0,30.75800000000001,107.303
2.0,30.75800000000001,107.323
2.0,30.75800000000001,107.823
2.0,30.778000000000002,103.523
2.0,30.778000000000002,103.54299999999999
2.0,30.778000000000002,103.603
2.0,30.778000000000002,103.663
2.0,30.778000000000002,103.68299999999999
2.0,30.778000000000002,103.76299999999999
2.0,30.778000000000002,103.84299999999999
2.0,30.778000000000002,103.863
5.0,30.778000000000002,103.90299999999999
8.0,30.778000000000002,103.92299999999999
11.0,30.778000000000002,103.943
6.0,30.778000000000002,103.963
4.0,30.778000000000002,103.98299999999999
2.0,30.778000000000002,104.00299999999999
2.0,30.778000000000002,104.023
3.0,30.778000000000002,104.04299999999999
12.0,30.778000000000002,104.06299999999999
9.0,30.778000000000002,104.083
5.0,30.778,104.123
8.0,30.778,104.143
4.0,30.778,104.163
4.0,30.778,104.223
4.0,30.778,104.243
2.0,30.778,104.983
2.0,30.778,105.003
2.0,30.778,105.443
2.0,30.778,105.463
21.0,30.778,105.703
16.0,30.778,105.723
2.0,30.778,105.783
23.0,30.778,106.063
61.0,30.778,106.083
41.0,30.778,106.103
27.0,30.778000000000002,106.12299999999999
3.0,30.778000000000002,106.163
2.0,30.778000000000002,106.20299999999999
2.0,30.778000000000002,106.223
2.0,30.778000000000002,106.243
3.0,30.778000000000002,106.26299999999999
3.0,30.778000000000002,106.28299999999999
4.0,30.778000000000002,106.363
2.0,30.778000000000002,106.523
2.0,30.778000000000002,106.54299999999999
2.0,30.778000000000002,106.583
2.0,30.778000000000002,106.603
4.0,30.778000000000002,106.68299999999999
4.0,30.778000000000002,106.70299999999999
2.0,30.778000000000002,106.803
2.0,30.778000000000002,106.823
2.0,30.778000000000002,107.06299999999999
3.0,30.778000000000002,107.42299999999999
3.0,30.778000000000002,107.443
4.0,30.798000000000002,103.56299999999999
2.0,30.798000000000002,103.663
2.0,30.798000000000002,103.743
2.0,30.798000000000002,103.76299999999999
2.0,30.798000000000002,103.823
3.0,30.798000000000002,103.863
38.0,30.798000000000002,103.883
33.0,30.798000000000002,103.90299999999999
5.0,30.798000000000002,103.92299999999999
9.0,30.798000000000002,104.083
8.0,30.798000000000002,104.103
4.0,30.798,104.123
9.0,30.798,104.143
17.0,30.798,104.163
20.0,30.798,104.183
7.0,30.798,104.203
3.0,30.798,104.223
4.0,30.798,104.243
2.0,30.798,105.023
2.0,30.798,105.243
2.0,30.798,105.263
2.0,30.798,105.403
3.0,30.798,105.583
2.0,30.798,105.603
2.0,30.798,105.763
4.0,30.798,105.783
2.0,30.798,105.843
4.0,30.798,105.883
5.0,30.798,105.903
2.0,30.798,106.003
34.0,30.798,106.063
107.0,30.798,106.083
77.0,30.798,106.103
13.0,30.798000000000002,106.12299999999999
4.0,30.798000000000002,106.14299999999999
2.0,30.798000000000002,106.163
2.0,30.798000000000002,106.243
2.0,30.798000000000002,106.34299999999999
4.0,30.798000000000002,106.363
2.0,30.798000000000002,106.383
4.0,30.798000000000002,106.443
5.0,30.798000000000002,106.70299999999999
2.0,30.798000000000002,106.78299999999999
5.0,30.798000000000002,106.823
5.0,30.798000000000002,106.84299999999999
2.0,30.798000000000002,106.883
2.0,30.798000000000002,106.90299999999999
3.0,30.798000000000002,107.00299999999999
3.0,30.798000000000002,107.023
2.0,30.798000000000002,107.303
3.0,30.798000000000002,107.54299999999999
2.0,30.798000000000002,107.68299999999999
2.0,30.798000000000002,107.70299999999999
2.0,30.798000000000002,107.943
2.0,30.798000000000002,107.963
3.0,30.818,103.54299999999999
5.0,30.818,103.56299999999999
2.0,30.818,103.743
2.0,30.818,103.76299999999999
2.0,30.818,103.78299999999999
2.0,30.818,103.803
7.0,30.818,103.863
26.0,30.818,103.883
19.0,30.818,103.90299999999999
4.0,30.818,103.963
4.0,30.818,103.98299999999999
4.0,30.818,104.023
4.0,30.818,104.04299999999999
5.0,30.818,104.06299999999999
6.0,30.818,104.083
2.0,30.818,104.103
21.0,30.818,104.143
54.0,30.818,104.163
43.0,30.818,104.183
8.0,30.818,104.203
2.0,30.818,104.563
2.0,30.818,104.583
3.0,30.818,104.623
3.0,30.818,104.643
2.0,30.818,105.003
2.0,30.818,105.023
2.0,30.818,105.243
2.0,30.818,105.423
2.0,30.818,105.583
2.0,30.818,105.603
2.0,30.818,105.763
2.0,30.818,105.843
10.0,30.818,106.063
38.0,30.818,106.083
33.0,30.818,106.103
12.0,30.818,106.12299999999999
2.0,30.818,106.243
3.0,30.818,106.443
3.0,30.818,106.463
2.0,30.818,106.50299999999999
3.0,30.818,106.56299999999999
2.0,30.818,106.603
5.0,30.818,106.84299999999999
14.0,30.818,106.963
4.0,30.818,106.98299999999999
3.0,30.818,107.023
2.0,30.818,107.303
3.0,30.818,107.54299999999999
2.0,30.818,107.56299999999999
2.0,30.818,107.963
2.0,30.818,108.023
2.0,30.838,103.56299999999999
5.0,30.838,103.64299999999999
3.0,30.838,103.663
2.0,30.838,103.803
2.0,30.838,103.98299999999999
3.0,30.838,104.023
7.0,30.838,104.143
25.0,30.838,104.163
9.0,30.838,104.183
2.0,30.838,104.223
2.0,30.838,104.243
2.0,30.838,104.283
7.0,30.838,104.403
10.0,30.838,104.423
9.0,30.838,104.443
2.0,30.838,104.463
3.0,30.838,104.623
3.0,30.838,105.183
2.0,30.838,105.383
2.0,30.838,105.783
2.0,30.838,105.883
2.0,30.838,105.903
3.0,30.838,106.083
11.0,30.838,106.103
11.0,30.838,106.12299999999999
3.0,30.838,106.14299999999999
3.0,30.838,106.163
2.0,30.838,106.50299999999999
3.0,30.838,106.54299999999999
3.0,30.838,106.56299999999999
4.0,30.838,106.76299999999999
4.0,30.838,106.78299999999999
38.0,30.838,106.963
39.0,30.838,106.98299999999999
4.0,30.838,107.00299999999999
4.0,30.838,107.223
4.0,30.838,107.243
4.0,30.838,107.723
4.0,30.838,107.743
2.0,30.838,108.023
2.0,30.858,103.56299999999999
5.0,30.858,103.64299999999999
3.0,30.858,103.663
3.0,30.858,103.743
3.0,30.858,103.76299999999999
5.0,30.858,103.803
2.0,30.858,103.90299999999999
2.0,30.858,103.92299999999999
2.0,30.858,103.98299999999999
7.0,30.858,104.00299999999999
15.0,30.858,104.023
6.0,30.858,104.303
5.0,30.858,104.323
4.0,30.858,104.383
24.0,30.858,104.403
34.0,30.858,104.423
17.0,30.858,104.443
3.0,30.858,104.463
2.0,30.858,104.483
5.0,30.858,105.063
4.0,30.858,105.083
2.0,30.858,105.103
2.0,30.858,105.123
3.0,30.858,105.163
4.0,30.858,105.183
3.0,30.858,105.243
21.0,30.858,105.363
59.0,30.858,105.383
18.0,30.858,105.403
2.0,30.858,105.763
3.0,30.858,105.843
3.0,30.858,105.863
2.0,30.858,105.903
2.0,30.858,105.923
5.0,30.858,106.063
2.0,30.858,106.103
2.0,30.858,106.12299999999999
2.0,30.858,106.14299999999999
3.0,30.858,106.163
6.0,30.858,106.18299999999999
