lat,lng,bank,house
22.958000000000002,116.31700000000001,5,
22.978,112.117,6,
22.978,112.59700000000001,14,
22.978,112.617,8,
22.978,112.93700000000001,7,
22.978,112.95700000000001,14,
22.978,112.977,6,
22.978,112.99700000000001,10,
22.978,113.01700000000001,51,
22.978,113.037,32,
22.978,113.057,15,
22.978,113.07700000000001,23,
22.978,113.09700000000001,69,
22.978,113.117,46,
22.978,113.137,41,
22.978,113.15700000000001,22,
22.978,113.177,15,
22.978,113.197,16,
22.978,113.21700000000001,11,
22.978,113.23700000000001,35,
22.978,113.277,5,
22.978,113.29700000000001,11,
22.978,113.31700000000001,46,
22.978,113.337,46,
22.978,113.35700000000001,37,
22.978,113.37700000000001,33,
22.978,113.397,15,
22.978,113.417,8,
22.978,113.43700000000001,11,
22.978,113.45700000000001,5,
22.978,113.477,19,
22.978,113.49700000000001,19,
22.978,113.51700000000001,8,
22.978,113.65700000000001,6,
22.978,113.677,13,
22.978,113.697,25,
22.978,113.71700000000001,30,
22.978,113.73700000000001,17,
22.978,113.757,26,
22.978,113.777,13,
22.978,113.837,10,
22.978,113.85700000000001,10,
22.978,113.87700000000001,10,
22.978,113.897,18,
22.978,113.917,32,
22.978,113.93700000000001,33,
22.978,113.95700000000001,18,
22.978,113.977,22,
22.978,113.99700000000001,86,
22.978,114.01700000000001,81,
22.978,114.037,44,
22.978,114.057,26,
22.978,114.07700000000001,12,
22.978,114.09700000000001,5,
22.978,114.137,13,
22.978,114.15700000000001,29,
22.978,114.197,6,
22.978,114.23700000000001,13,
22.978,114.257,12,
22.978,114.277,7,
22.978,114.29700000000001,6,
22.978,114.337,8,
22.978,114.35700000000001,7,
22.978,114.45700000000001,5,
22.978,114.477,8,
22.978,114.49700000000001,5,
22.978,114.697,10,
22.978,114.71700000000001,56,
22.978,114.73700000000001,69,
22.978,114.757,11,
22.978,115.31700000000001,28,
22.978,115.337,68,
22.978,115.35700000000001,40,
22.978,115.37700000000001,7,
22.978,116.31700000000001,5,
22.978,116.337,5,
22.998,112.59700000000001,16,
22.998,112.617,13,
22.998,112.837,7,
22.998,112.897,6,
22.998,112.99700000000001,8,
22.998,113.01700000000001,25,
22.998,113.037,14,
22.998,113.057,18,
22.998,113.07700000000001,33,
22.998,113.09700000000001,91,
22.998,113.117,139,
22.998,113.137,131,
22.998,113.15700000000001,65,
22.998,113.177,5,
22.998,113.197,10,
22.998,113.21700000000001,17,
22.998,113.23700000000001,10,
22.998,113.277,9,
22.998,113.31700000000001,30,
22.998,113.337,21,
22.998,113.35700000000001,34,
22.998,113.37700000000001,30,
22.998,113.397,28,
22.998,113.417,8,
22.998,113.45700000000001,12,
22.998,113.477,8,
22.998,113.59700000000001,5,
22.998,113.617,22,
22.998,113.637,20,
22.998,113.65700000000001,12,
22.998,113.677,21,
22.998,113.697,14,
22.998,113.71700000000001,31,
22.998,113.73700000000001,58,
22.998,113.757,130,
22.998,113.777,88,
22.998,113.79700000000001,10,
22.998,113.81700000000001,10,
22.998,113.837,18,
22.998,113.85700000000001,20,
22.998,113.87700000000001,50,
22.998,113.897,34,
22.998,113.917,16,
22.998,113.93700000000001,37,
22.998,113.95700000000001,39,
22.998,113.977,16,
22.998,113.99700000000001,25,
22.998,114.01700000000001,28,
22.998,114.037,21,
22.998,114.057,22,
22.998,114.07700000000001,14,
22.998,114.09700000000001,9,
22.998,114.23700000000001,5,
22.998,114.257,5,
22.998,114.277,6,
22.998,114.29700000000001,6,
22.998,114.31700000000001,39,
22.998,114.337,33,
22.998,114.35700000000001,6,
22.998,114.43700000000001,5,
22.998,114.45700000000001,5,
22.998,114.477,8,
22.998,114.49700000000001,7,
22.998,114.557,7,
22.998,114.57700000000001,7,
22.998,114.697,16,
22.998,114.71700000000001,58,
22.998,114.73700000000001,42,
22.998,115.337,12,
22.998,115.35700000000001,13,
22.998,116.177,7,
22.998,116.197,7,
23.018,112.43700000000001,5,
23.018,112.45700000000001,35,
23.018,112.477,18,
23.018,112.87700000000001,5,
23.018,112.99700000000001,8,
23.018,113.01700000000001,13,
23.018,113.037,10,
23.018,113.057,33,
23.018,113.07700000000001,51,
23.018,113.09700000000001,130,
23.018,113.117,288,
23.018,113.137,229,
23.018,113.15700000000001,105,
23.018,113.177,43,
23.018,113.197,16,
23.018,113.21700000000001,30,
23.018,113.23700000000001,7,
23.018,113.277,6,
23.018,113.29700000000001,13,
23.018,113.31700000000001,60,
23.018,113.337,73,
23.018,113.35700000000001,54,
23.018,113.37700000000001,30,
23.018,113.397,21,
23.018,113.417,14,
23.018,113.45700000000001,6,
23.018,113.477,8,
23.018,113.617,9,
23.018,113.637,7,
23.018,113.65700000000001,6,
23.018,113.677,26,
23.018,113.697,31,
23.018,113.71700000000001,41,
23.018,113.73700000000001,118,
23.018,113.777,126,
23.018,113.79700000000001,46,
23.018,113.81700000000001,29,
23.018,113.837,41,
23.018,113.85700000000001,38,
23.018,113.87700000000001,41,
23.018,113.897,21,
23.018,113.917,9,
23.018,113.93700000000001,30,
23.018,113.95700000000001,21,
23.018,113.977,28,
23.018,113.99700000000001,31,
23.018,114.01700000000001,16,
23.018,114.037,13,
23.018,114.057,10,
23.018,114.07700000000001,22,
23.018,114.09700000000001,43,
23.018,114.117,24,
23.018,114.31700000000001,44,
23.018,114.337,63,
23.018,114.35700000000001,48,
23.018,114.37700000000001,18,
23.018,114.697,14,
23.018,114.71700000000001,22,
23.018,114.95700000000001,6,
23.018,116.29700000000001,19,
23.018,116.51700000000001,7,
23.018,116.537,7,
23.038,112.43700000000001,5,
23.038,112.45700000000001,60,
23.038,112.477,78,
23.038,112.49700000000001,8,
23.038,112.51700000000001,9,
23.038,112.537,9,
23.038,112.85700000000001,5,
23.038,112.87700000000001,8,
23.038,112.917,24,
23.038,112.93700000000001,19,
23.038,112.977,5,
23.038,113.01700000000001,7,
23.038,113.037,10,
23.038,113.057,43,
23.038,113.07700000000001,69,
23.038,113.09700000000001,119,
23.038,113.117,253,
23.038,113.137,237,
23.038,113.15700000000001,135,
23.038,113.177,67,
23.038,113.197,57,
23.038,113.21700000000001,50,
23.038,113.23700000000001,7,
23.038,113.277,7,
23.038,113.29700000000001,45,
23.038,113.31700000000001,88,
23.038,113.337,55,
23.038,113.35700000000001,27,
23.038,113.37700000000001,13,
23.038,113.397,16,
23.038,113.417,20,
23.038,113.43700000000001,16,
23.038,113.45700000000001,15,
23.038,113.477,10,
23.038,113.557,5,
23.038,113.57700000000001,12,
23.038,113.59700000000001,10,
23.038,113.637,5,
23.038,113.677,6,
23.038,113.697,20,
23.038,113.71700000000001,46,
23.038,113.73700000000001,100,
23.038,113.757,156,
23.038,113.777,166,
23.038,113.79700000000001,121,
23.038,113.81700000000001,46,
23.038,113.837,38,
23.038,113.85700000000001,16,
23.038,113.87700000000001,20,
23.038,113.897,15,
23.038,113.917,13,
23.038,113.93700000000001,7,
23.038,113.95700000000001,25,
23.038,113.977,27,
23.038,113.99700000000001,11,
23.038,114.01700000000001,5,
23.038,114.037,5,
23.038,114.057,8,
23.038,114.07700000000001,11,
23.038,114.09700000000001,26,
23.038,114.117,20,
23.038,114.137,6,
23.038,114.277,5,
23.038,114.29700000000001,12,
23.038,114.31700000000001,14,
23.038,114.337,13,
23.038,114.35700000000001,58,
23.038,114.37700000000001,52,
23.038,114.417,11,
23.038,114.43700000000001,10,
23.038,114.59700000000001,7,
23.038,114.93700000000001,8,
23.038,114.95700000000001,8,
23.038,116.29700000000001,26,
23.038,116.31700000000001,20,
23.058000000000003,110.43700000000001,5,
23.058000000000003,110.677,7,
23.058000000000003,112.397,5,
23.058000000000003,112.417,13,
23.058000000000003,112.43700000000001,30,
23.058000000000003,112.45700000000001,125,
23.058000000000003,112.477,160,
23.058000000000003,112.49700000000001,134,
23.058000000000003,112.51700000000001,34,
23.058000000000003,112.537,9,
23.058000000000003,112.837,5,
23.058000000000003,112.85700000000001,13,
23.058000000000003,112.917,22,
23.058000000000003,112.93700000000001,14,
23.058000000000003,112.95700000000001,8,
23.058000000000003,112.977,6,
23.058000000000003,113.01700000000001,15,
23.058000000000003,113.037,28,
23.058000000000003,113.057,53,
23.058000000000003,113.07700000000001,37,
23.058000000000003,113.09700000000001,66,
23.058000000000003,113.117,109,
23.058000000000003,113.137,131,
23.058000000000003,113.15700000000001,146,
23.058000000000003,113.177,61,
23.058000000000003,113.197,26,
23.058000000000003,113.23700000000001,9,
23.058000000000003,113.257,9,
23.058000000000003,113.277,15,
23.058000000000003,113.29700000000001,64,
23.058000000000003,113.31700000000001,65,
23.058000000000003,113.337,30,
23.058000000000003,113.35700000000001,16,
23.058000000000003,113.37700000000001,24,
23.058000000000003,113.397,34,
23.058000000000003,113.417,25,
23.058000000000003,113.43700000000001,6,
23.058000000000003,113.45700000000001,11,
23.058000000000003,113.51700000000001,13,
23.058000000000003,113.537,22,
23.058000000000003,113.557,6,
23.058000000000003,113.57700000000001,21,
23.058000000000003,113.59700000000001,22,
23.058000000000003,113.65700000000001,28,
23.058000000000003,113.677,30,
23.058000000000003,113.697,9,
23.058000000000003,113.71700000000001,29,
23.058000000000003,113.73700000000001,56,
23.058000000000003,113.757,94,
23.058000000000003,113.777,90,
23.058000000000003,113.79700000000001,45,
23.058000000000003,113.81700000000001,47,
23.058000000000003,113.837,25,
23.058000000000003,113.85700000000001,14,
23.058000000000003,113.87700000000001,22,
23.058000000000003,113.897,19,
23.058000000000003,113.917,13,
23.058000000000003,113.93700000000001,5,
23.058000000000003,113.95700000000001,13,
23.058000000000003,113.977,11,
23.058000000000003,113.99700000000001,5,
23.058000000000003,114.01700000000001,23,
23.058000000000003,114.037,11,
23.058000000000003,114.057,9,
23.058000000000003,114.277,6,
23.058000000000003,114.29700000000001,10,
23.058000000000003,114.35700000000001,10,
23.058000000000003,114.37700000000001,8,
23.058000000000003,114.397,11,
23.058000000000003,114.417,88,
23.058000000000003,114.43700000000001,41,
23.058000000000003,114.45700000000001,5,
23.058000000000003,114.49700000000001,8,
23.058000000000003,114.59700000000001,8,
23.058000000000003,115.397,8,
23.058000000000003,115.417,5,
23.058000000000003,115.977,7,
23.058000000000003,115.99700000000001,6,
23.078000000000003,110.677,7,
23.078000000000003,111.99700000000001,10,
23.078000000000003,112.01700000000001,10,
23.078000000000003,112.417,12,
23.078000000000003,112.43700000000001,31,
23.078000000000003,112.45700000000001,66,
23.078000000000003,112.477,55,
23.078000000000003,112.49700000000001,75,
23.078000000000003,112.51700000000001,55,
23.078000000000003,112.777,15,
23.078000000000003,112.79700000000001,8,
23.078000000000003,112.837,13,
23.078000000000003,112.85700000000001,12,
23.078000000000003,112.897,5,
23.078000000000003,112.917,5,
23.078000000000003,112.95700000000001,10,
23.078000000000003,112.977,15,
23.078000000000003,112.99700000000001,12,
23.078000000000003,113.01700000000001,14,
23.078000000000003,113.037,17,
23.078000000000003,113.057,41,
23.078000000000003,113.07700000000001,23,
23.078000000000003,113.09700000000001,33,
23.078000000000003,113.117,42,
23.078000000000003,113.137,46,
23.078000000000003,113.15700000000001,81,
23.078000000000003,113.177,28,
23.078000000000003,113.21700000000001,20,
23.078000000000003,113.23700000000001,51,
23.078000000000003,113.257,56,
23.078000000000003,113.277,96,
23.078000000000003,113.29700000000001,136,
23.078000000000003,113.31700000000001,120,
23.078000000000003,113.337,54,
23.078000000000003,113.35700000000001,33,
23.078000000000003,113.37700000000001,21,
23.078000000000003,113.397,16,
23.078000000000003,113.417,12,
23.078000000000003,113.43700000000001,12,
23.078000000000003,113.49700000000001,7,
23.078000000000003,113.51700000000001,30,
23.078000000000003,113.537,47,
23.078000000000003,113.59700000000001,7,
23.078000000000003,113.617,6,
23.078000000000003,113.637,7,
23.078000000000003,113.65700000000001,11,
23.078000000000003,113.677,6,
23.078000000000003,113.697,9,
23.078000000000003,113.71700000000001,38,
23.078000000000003,113.73700000000001,40,
23.078000000000003,113.757,16,
23.078000000000003,113.777,23,
23.078000000000003,113.79700000000001,23,
23.078000000000003,113.81700000000001,30,
23.078000000000003,113.837,19,
23.078000000000003,113.85700000000001,9,
23.078000000000003,113.87700000000001,36,
23.078000000000003,113.897,33,
23.078000000000003,113.917,6,
23.078000000000003,113.93700000000001,21,
23.078000000000003,113.95700000000001,25,
23.078000000000003,113.977,11,
23.078000000000003,114.01700000000001,25,
23.078000000000003,114.037,24,
23.078000000000003,114.07700000000001,8,
23.078000000000003,114.09700000000001,6,
23.078000000000003,114.37700000000001,12,
23.078000000000003,114.397,94,
23.078000000000003,114.417,196,
23.078000000000003,114.43700000000001,107,
23.078000000000003,114.45700000000001,17,
23.078000000000003,114.477,15,
23.078000000000003,114.49700000000001,9,
23.078000000000003,115.977,7,
23.078000000000003,115.99700000000001,6,
23.098000000000003,110.917,6,
23.098000000000003,110.93700000000001,6,
23.098000000000003,112.49700000000001,24,
23.098000000000003,112.51700000000001,19,
23.098000000000003,112.757,5,
23.098000000000003,112.777,20,
23.098000000000003,112.79700000000001,13,
23.098000000000003,112.81700000000001,6,
23.098000000000003,112.837,7,
23.098000000000003,112.897,8,
23.098000000000003,112.917,9,
23.098000000000003,112.93700000000001,9,
23.098000000000003,112.95700000000001,6,
23.098000000000003,112.977,26,
23.098000000000003,112.99700000000001,29,
23.098000000000003,113.01700000000001,11,
23.098000000000003,113.037,9,
23.098000000000003,113.057,6,
23.098000000000003,113.07700000000001,10,
23.098000000000003,113.09700000000001,14,
23.098000000000003,113.117,49,
23.098000000000003,113.137,39,
23.098000000000003,113.15700000000001,52,
23.098000000000003,113.177,64,
23.098000000000003,113.197,62,
23.098000000000003,113.21700000000001,13,
23.098000000000003,113.23700000000001,69,
23.098000000000003,113.257,138,
23.098000000000003,113.277,242,
23.098000000000003,113.29700000000001,205,
23.098000000000003,113.31700000000001,221,
23.098000000000003,113.337,142,
23.098000000000003,113.35700000000001,46,
23.098000000000003,113.37700000000001,41,
23.098000000000003,113.397,11,
23.098000000000003,113.417,18,
23.098000000000003,113.43700000000001,25,
23.098000000000003,113.45700000000001,71,
23.098000000000003,113.477,61,
23.098000000000003,113.49700000000001,25,
23.098000000000003,113.51700000000001,26,
23.098000000000003,113.537,35,
23.098000000000003,113.557,35,
23.098000000000003,113.57700000000001,12,
23.098000000000003,113.59700000000001,6,
23.098000000000003,113.617,8,
23.098000000000003,113.637,5,
23.098000000000003,113.65700000000001,21,
23.098000000000003,113.677,22,
23.098000000000003,113.697,9,
23.098000000000003,113.71700000000001,22,
23.098000000000003,113.73700000000001,31,
23.098000000000003,113.757,30,
23.098000000000003,113.777,34,
23.098000000000003,113.79700000000001,36,
23.098000000000003,113.81700000000001,52,
23.098000000000003,113.837,34,
23.098000000000003,113.85700000000001,49,
23.098000000000003,113.87700000000001,43,
23.098000000000003,113.897,11,
23.098000000000003,113.917,8,
23.098000000000003,113.93700000000001,31,
23.098000000000003,113.95700000000001,33,
23.098000000000003,113.977,14,
23.098000000000003,114.397,74,
23.098000000000003,114.417,142,
23.098000000000003,114.43700000000001,62,
23.098000000000003,114.45700000000001,35,
23.098000000000003,114.477,22,
23.118000000000002,110.917,6,
23.118000000000002,110.93700000000001,6,
23.118000000000002,112.49700000000001,10,
23.118000000000002,112.51700000000001,10,
23.118000000000002,112.85700000000001,7,
23.118000000000002,112.87700000000001,9,
23.118000000000002,112.917,15,
23.118000000000002,112.93700000000001,12,
23.118000000000002,112.977,5,
23.118000000000002,112.99700000000001,9,
23.118000000000002,113.01700000000001,39,
23.118000000000002,113.037,5,
23.118000000000002,113.07700000000001,14,
23.118000000000002,113.09700000000001,29,
23.118000000000002,113.117,111,
23.118000000000002,113.137,88,
23.118000000000002,113.15700000000001,55,
23.118000000000002,113.177,95,
23.118000000000002,113.197,93,
23.118000000000002,113.21700000000001,32,
23.118000000000002,113.23700000000001,148,
23.118000000000002,113.257,286,
23.118000000000002,113.277,367,
23.118000000000002,113.29700000000001,233,
23.118000000000002,113.31700000000001,289,
23.118000000000002,113.337,336,
23.118000000000002,113.35700000000001,112,
23.118000000000002,113.37700000000001,106,
23.118000000000002,113.397,106,
23.118000000000002,113.417,101,
23.118000000000002,113.43700000000001,60,
23.118000000000002,113.45700000000001,74,
23.118000000000002,113.477,50,
23.118000000000002,113.51700000000001,5,
23.118000000000002,113.537,33,
23.118000000000002,113.557,40,
23.118000000000002,113.57700000000001,45,
23.118000000000002,113.59700000000001,36,
23.118000000000002,113.617,87,
23.118000000000002,113.637,43,
23.118000000000002,113.65700000000001,9,
23.118000000000002,113.677,10,
23.118000000000002,113.697,5,
23.118000000000002,113.71700000000001,6,
23.118000000000002,113.73700000000001,19,
23.118000000000002,113.757,24,
23.118000000000002,113.777,22,
23.118000000000002,113.79700000000001,32,
23.118000000000002,113.81700000000001,62,
23.118000000000002,113.837,42,
23.118000000000002,113.85700000000001,46,
23.118000000000002,113.87700000000001,56,
23.118000000000002,113.897,24,
23.118000000000002,113.95700000000001,15,
23.118000000000002,113.977,6,
23.118000000000002,113.99700000000001,6,
23.118000000000002,114.397,24,
23.118000000000002,114.417,136,
23.118000000000002,114.43700000000001,93,
23.118000000000002,114.45700000000001,26,
23.118000000000002,114.477,29,
23.138,111.777,28,
23.138,111.79700000000001,27,
23.138,112.397,6,
23.138,112.417,6,
23.138,112.95700000000001,7,
23.138,112.977,7,
23.138,112.99700000000001,14,
23.138,113.01700000000001,35,
23.138,113.037,8,
23.138,113.07700000000001,8,
23.138,113.09700000000001,30,
23.138,113.117,38,
23.138,113.137,27,
23.138,113.15700000000001,18,
23.138,113.177,29,
23.138,113.197,54,
23.138,113.21700000000001,24,
23.138,113.23700000000001,152,
23.138,113.257,362,
23.138,113.277,400,
23.138,113.29700000000001,400,
23.138,113.31700000000001,400,
23.138,113.337,400,
23.138,113.35700000000001,322,
23.138,113.37700000000001,192,
23.138,113.397,129,
23.138,113.417,88,
23.138,113.43700000000001,24,
23.138,113.45700000000001,13,
23.138,113.477,9,
23.138,113.51700000000001,7,
23.138,113.537,15,
23.138,113.557,15,
23.138,113.57700000000001,26,
23.138,113.59700000000001,52,
23.138,113.617,89,
23.138,113.637,40,
23.138,113.65700000000001,24,
23.138,113.677,11,
23.138,113.73700000000001,14,
23.138,113.757,8,
23.138,113.837,5,
23.138,113.85700000000001,17,
23.138,113.87700000000001,24,
23.138,113.897,8,
23.138,113.95700000000001,15,
23.138,113.977,19,
23.138,113.99700000000001,14,
23.138,114.117,11,
23.138,114.137,19,
23.138,114.15700000000001,9,
23.138,114.417,53,
23.138,114.43700000000001,48,
23.138,114.477,7,
23.138,114.557,9,
23.158,111.777,32,
23.158,111.79700000000001,28,
23.158,112.557,21,
23.158,112.57700000000001,25,
23.158,112.837,7,
23.158,112.85700000000001,7,
23.158,112.87700000000001,11,
23.158,112.897,100,
23.158,112.917,57,
23.158,113.037,5,
23.158,113.09700000000001,21,
23.158,113.117,26,
23.158,113.137,6,
23.158,113.15700000000001,12,
23.158,113.177,15,
23.158,113.197,20,
23.158,113.21700000000001,48,
23.158,113.23700000000001,109,
23.158,113.257,211,
23.158,113.277,197,
23.158,113.29700000000001,162,
23.158,113.31700000000001,222,
23.158,113.337,267,
23.158,113.35700000000001,154,
23.158,113.37700000000001,71,
23.158,113.397,19,
23.158,113.417,20,
23.158,113.43700000000001,28,
23.158,113.45700000000001,25,
23.158,113.477,12,
23.158,113.49700000000001,11,
23.158,113.51700000000001,13,
23.158,113.537,14,
23.158,113.557,5,
23.158,113.59700000000001,17,
23.158,113.617,17,
23.158,113.637,18,
23.158,113.65700000000001,18,
23.158,113.677,12,
23.158,113.87700000000001,6,
23.158,113.897,6,
23.158,113.917,6,
23.158,113.977,6,
23.158,113.99700000000001,5,
23.158,114.117,7,
23.158,114.137,18,
23.158,114.23700000000001,11,
23.158,114.277,12,
23.158,114.29700000000001,33,
23.158,114.417,20,
23.158,114.43700000000001,15,
23.158,114.537,9,
23.158,114.557,5,
23.178,112.277,8,
23.178,112.29700000000001,8,
23.178,112.557,6,
23.178,112.57700000000001,28,
23.178,112.617,6,
23.178,112.697,6,
23.178,112.837,8,
23.178,112.85700000000001,12,
23.178,112.87700000000001,26,
23.178,112.897,133,
23.178,112.917,78,
23.178,112.977,8,
23.178,112.99700000000001,10,
23.178,113.057,7,
23.178,113.07700000000001,17,
23.178,113.09700000000001,15,
23.178,113.117,7,
23.178,113.137,12,
23.178,113.15700000000001,8,
23.178,113.197,15,
23.178,113.21700000000001,29,
23.178,113.23700000000001,48,
23.178,113.257,134,
23.178,113.277,128,
23.178,113.29700000000001,8,
23.178,113.31700000000001,52,
23.178,113.337,122,
23.178,113.35700000000001,38,
23.178,113.37700000000001,23,
23.178,113.397,16,
23.178,113.417,26,
23.178,113.43700000000001,35,
23.178,113.45700000000001,56,
23.178,113.477,34,
23.178,113.49700000000001,30,
23.178,113.51700000000001,14,
23.178,113.537,6,
23.178,113.57700000000001,7,
23.178,113.59700000000001,12,
23.178,113.617,6,
23.178,113.65700000000001,14,
23.178,113.677,13,
23.178,113.71700000000001,12,
23.178,113.73700000000001,12,
23.178,113.79700000000001,14,
23.178,113.81700000000001,10,
23.178,113.85700000000001,7,
23.178,113.93700000000001,5,
23.178,113.977,5,
23.178,113.99700000000001,6,
23.178,114.117,7,
23.178,114.23700000000001,11,
23.178,114.277,46,
23.178,114.29700000000001,72,
23.178,114.31700000000001,27,
23.178,114.417,31,
23.178,114.43700000000001,14,
23.178,114.45700000000001,7,
23.178,114.477,8,
23.178,116.49700000000001,9,
23.178,116.51700000000001,5,
23.198,110.537,5,
23.198,112.57700000000001,16,
23.198,112.59700000000001,14,
23.198,112.617,6,
23.198,112.637,6,
23.198,112.85700000000001,5,
23.198,112.897,9,
23.198,112.917,8,
23.198,112.99700000000001,9,
23.198,113.01700000000001,7,
23.198,113.037,5,
23.198,113.057,5,
23.198,113.07700000000001,5,
23.198,113.09700000000001,8,
23.198,113.117,5,
23.198,113.137,5,
23.198,113.15700000000001,37,
23.198,113.177,40,
23.198,113.197,22,
23.198,113.21700000000001,11,
23.198,113.23700000000001,43,
23.198,113.257,106,
23.198,113.277,103,
23.198,113.29700000000001,29,
23.198,113.31700000000001,34,
23.198,113.337,72,
23.198,113.35700000000001,41,
23.198,113.37700000000001,28,
23.198,113.397,12,
23.198,113.417,9,
23.198,113.43700000000001,13,
23.198,113.45700000000001,9,
23.198,113.477,14,
23.198,113.49700000000001,9,
23.198,113.557,16,
23.198,113.57700000000001,17,
23.198,113.59700000000001,14,
23.198,113.79700000000001,7,
23.198,113.85700000000001,7,
23.198,113.87700000000001,7,
23.198,114.09700000000001,6,
23.198,114.117,7,
23.198,114.277,6,
23.198,114.397,8,
23.198,114.417,17,
23.198,114.45700000000001,10,
23.198,116.477,5,
23.198,116.49700000000001,5,
23.198,116.51700000000001,5,
23.198,116.617,8,
23.198,116.637,8,
23.218000000000004,110.537,5,
23.218000000000004,110.557,5,
23.218000000000004,112.837,8,
23.218000000000004,112.917,5,
23.218000000000004,112.93700000000001,5,
23.218000000000004,113.07700000000001,13,
23.218000000000004,113.09700000000001,22,
23.218000000000004,113.117,7,
23.218000000000004,113.137,6,
23.218000000000004,113.15700000000001,16,
23.218000000000004,113.177,21,
23.218000000000004,113.21700000000001,29,
23.218000000000004,113.23700000000001,49,
23.218000000000004,113.257,70,
23.218000000000004,113.277,101,
23.218000000000004,113.29700000000001,69,
23.218000000000004,113.31700000000001,30,
23.218000000000004,113.337,19,
23.218000000000004,113.37700000000001,9,
23.218000000000004,113.397,9,
23.218000000000004,113.49700000000001,5,
23.218000000000004,113.557,8,
23.218000000000004,113.57700000000001,6,
23.218000000000004,113.977,14,
23.218000000000004,113.99700000000001,8,
23.218000000000004,114.037,13,
23.218000000000004,114.057,16,
23.218000000000004,114.45700000000001,5,
23.218000000000004,116.35700000000001,9,
23.218000000000004,116.37700000000001,12,
23.218000000000004,116.45700000000001,6,
23.218000000000004,116.477,9,
23.238000000000003,110.81700000000001,6,
23.238000000000003,110.837,6,
23.238000000000003,111.537,36,
23.238000000000003,112.777,11,
23.238000000000003,113.01700000000001,10,
23.238000000000003,113.037,5,
23.238000000000003,113.07700000000001,20,
23.238000000000003,113.09700000000001,23,
23.238000000000003,113.117,8,
23.238000000000003,113.137,9,
23.238000000000003,113.15700000000001,9,
23.238000000000003,113.197,6,
23.238000000000003,113.21700000000001,17,
23.238000000000003,113.23700000000001,18,
23.238000000000003,113.257,24,
23.238000000000003,113.277,66,
23.238000000000003,113.29700000000001,77,
23.238000000000003,113.31700000000001,45,
23.238000000000003,113.337,7,
23.238000000000003,113.35700000000001,13,
23.238000000000003,113.977,8,
23.238000000000003,114.057,5,
23.238000000000003,114.15700000000001,12,
23.238000000000003,115.99700000000001,5,
23.238000000000003,116.37700000000001,10,
23.238000000000003,116.43700000000001,6,
23.238000000000003,116.477,14,
23.238000000000003,116.617,5,
23.258000000000003,111.09700000000001,6,
23.258000000000003,111.117,6,
23.258000000000003,111.537,30,
23.258000000000003,111.557,8,
23.258000000000003,112.697,8,
23.258000000000003,112.757,7,
23.258000000000003,112.777,8,
23.258000000000003,113.01700000000001,25,
23.258000000000003,113.037,18,
23.258000000000003,113.09700000000001,7,
23.258000000000003,113.117,5,
23.258000000000003,113.137,15,
23.258000000000003,113.15700000000001,15,
23.258000000000003,113.21700000000001,6,
23.258000000000003,113.23700000000001,8,
23.258000000000003,113.257,23,
23.258000000000003,113.277,39,
23.258000000000003,113.29700000000001,39,
23.258000000000003,113.31700000000001,26,
23.258000000000003,113.337,13,
23.258000000000003,113.35700000000001,21,
23.258000000000003,113.37700000000001,16,
23.258000000000003,114.15700000000001,12,
23.258000000000003,115.99700000000001,5,
23.258000000000003,116.257,5,
23.258000000000003,116.31700000000001,10,
23.258000000000003,116.337,10,
23.258000000000003,116.35700000000001,7,
23.258000000000003,116.37700000000001,11,
23.258000000000003,116.397,11,
23.258000000000003,116.417,29,
23.258000000000003,116.43700000000001,29,
23.258000000000003,116.45700000000001,7,
23.258000000000003,116.477,19,
23.258000000000003,116.49700000000001,17,
23.258000000000003,116.59700000000001,54,
23.258000000000003,116.617,64,
23.258000000000003,116.677,8,
23.258000000000003,116.697,5,
23.278000000000002,111.09700000000001,6,
23.278000000000002,111.117,6,
23.278000000000002,111.29700000000001,6,
23.278000000000002,111.31700000000001,6,
23.278000000000002,112.15700000000001,5,
23.278000000000002,112.177,5,
23.278000000000002,112.697,8,
23.278000000000002,112.93700000000001,8,
23.278000000000002,112.95700000000001,8,
23.278000000000002,113.01700000000001,11,
23.278000000000002,113.037,8,
23.278000000000002,113.09700000000001,9,
23.278000000000002,113.117,8,
23.278000000000002,113.137,9,
23.278000000000002,113.21700000000001,11,
23.278000000000002,113.23700000000001,26,
23.278000000000002,113.257,22,
23.278000000000002,113.277,12,
23.278000000000002,113.29700000000001,28,
23.278000000000002,113.31700000000001,30,
23.278000000000002,113.337,6,
23.278000000000002,113.35700000000001,10,
23.278000000000002,113.37700000000001,9,
23.278000000000002,113.57700000000001,9,
23.278000000000002,113.59700000000001,5,
23.278000000000002,113.617,14,
23.278000000000002,113.637,7,
23.278000000000002,113.697,11,
23.278000000000002,113.71700000000001,14,
23.278000000000002,113.73700000000001,5,
23.278000000000002,113.81700000000001,42,
23.278000000000002,113.837,73,
23.278000000000002,113.85700000000001,17,
23.278000000000002,116.177,12,
23.278000000000002,116.197,7,
23.278000000000002,116.23700000000001,7,
23.278000000000002,116.257,7,
23.278000000000002,116.277,19,
23.278000000000002,116.31700000000001,19,
23.278000000000002,116.337,20,
23.278000000000002,116.37700000000001,9,
23.278000000000002,116.417,5,
23.278000000000002,116.43700000000001,9,
23.278000000000002,116.59700000000001,36,
23.278000000000002,116.617,52,
23.278000000000002,116.65700000000001,5,
23.278000000000002,116.677,6,
23.278000000000002,116.71700000000001,17,
